movieID	actorID	actorName	ranking
31600	ramesh_goyal	Ramesh Goyal	14
31600	ramesh_ranga	Ramesh Ranga	28
31600	rp_sondhi	R.P. Sondhi	32
31600	saeed_jaffrey	Saeed Jaffrey	2
31600	salim_ghouse	Salim Ghouse	13
31600	shanmukha_srinivas	Shanmukha Srinivas	33
31600	shashi_kapoor	Shashi Kapoor	3
31600	tariq_yunus	Tariq Yunus	7
31610	bingbing_li	Bingbing Li	5
31610	feng-yuangzheng	Feng Yuangzheng	7
31610	kin_ei	Kin Ei	6
31610	li_bingbing	Li Bingbing	8
31610	liu_ye	Ye Liu	2
31610	toru_nakamura	Tôru Nakamura	4
31610	yuanzheng_feng	Yuanzheng Feng	3
31610	zhang_ziyi	Ziyi Zhang	1
31613	1064713-helena_kallianiotes	Helena Kallianiotes	7
31613	billy_green_bush	Billy Green Bush	4
31613	fannie_flagg	Fannie Flagg	5
31613	irene_dailey	Irene Dailey	12
31613	jack_nicholson	Jack Nicholson	1
31613	john_p_ryan	John P. Ryan	11
31613	karen_black	Karen Black	2
31613	lois_smith	Lois Smith	6
31613	lorna_thayer	Lorna Thayer	13
31613	mariena_macguire	Mariena MacGuire	15
31613	ralph_waite	Ralph Waite	16
31613	richard-stahl	Richard Stahl	14
31613	sally_struthers	Sally Struthers	10
31613	susan_anspach	Susan Anspach	3
31613	toni_basil	Toni Basil	9
31613	william_challee	William Challee	8
31617	1073373-frank_thring	Frank Thring	16
31617	andrew_cruickshank	Andrew Cruickshank	8
31617	barbara_everest	Barbara Everest	20
31617	carlo_giustini	Carlo Giustini	14
31617	charlton_heston	Charlton Heston	1
31617	christopher_rhodes	Christopher Rhodes	11
31617	douglas_wilmer	Douglas Wilmer	15
31617	fausto_tozzi	Fausto Tozzi	21
31617	franco_fantasia	Franco Fantasia	22
31617	gary_raymond	Gary Raymond	5
31617	genevieve_page	Geneviève Page	7
31617	gerard_tichy	Gérard Tichy	10
31617	herbert_lom	Herbert Lom	17
31617	hurd_hatfield	Hurd Hatfield	12
31617	john_fraser	John Fraser	6
31617	massimo_serato	Massimo Serato	13
31617	michael_hordern	Michael Hordern	9
31617	nerio_bernardi	Nerio Bernardi	18
31617	raf_vallone	Raf Vallone	3
31617	ralph-truman	Ralph Truman	4
31617	sophia_loren	Sophia Loren	2
31617	tullio_carminatti	Tullio Carminatti	19
31658	akihiro_miwa	Akihiro Miwa	8
31658	akio-ohtsuka	Akio Ôtsuka	14
31658	billy_crystal	Billy Crystal	5
31658	blythe_danner	Blythe Danner	17
31658	chieko_baisho	Chieko Baisho	6
31658	christian_bale	Christian Bale	1
31658	daijiro_harada	Daijiro Harada	15
31658	emily_mortimer	Emily Mortimer	4
31658	haruko_kato	Haruko Kato	16
31658	jean_simmons	Jean Simmons	2
31658	josh_hutcherson	Josh Hutcherson	11
31658	lauren_bacall	Lauren Bacall	3
31658	mitsunori_isaki	Mitsunori Isaki	12
31658	ryunosuke_kamiki	Ryunosuke Kamiki	10
31658	takuya_kimura	Takuya Kimura	7
31658	tatsuya_gasyuin	Tatsuya Gasyuin	9
31658	yo_oizumi	Yo Oizumi	13
31660	alan_shearman	Alan Shearman	25
31660	alfred_molina	Alfred Molina	10
31660	anna_paquin	Anna Paquin	9
31660	anne_suzuki	Anne Suzuki	1
31660	david_lee	David Lee	16
31660	ikki_sawamura	Ikki Sawamura	8
31660	julian_stone	Julian Stone	23
31660	kari_wahlgren	Kari Wahlgren	12
31660	katsuo_nakamura	Katsuo Nakamura	3
31660	kim-thomson	Kim Thomson	19
31660	kiyoshi-kodama	Kiyoshi Kodama	5
31660	manami_konishi	Manami Konishi	2
31660	mark_bramhall	Mark Bramhall	15
31660	masane-tsukayama	Masane Tsukayama	27
31660	masatane_tsukayama	Masatane Tsukayama	4
31660	moira_quirk	Moira Quirk	21
31660	oliver_cotton	Oliver Cotton	18
31660	oliver_muirhead	Oliver Muirhead	17
31660	patrick_stewart	Patrick Stewart	11
31660	paula_jane_newman	Paula Jane Newman	20
31660	peter_lavin	Peter Lavin	22
31660	rick_zieff	Rick Zieff	14
31660	robin_atkin_downes	Robin Atkin Downes	13
31660	rosalind_ayres	Rosalind Ayres	26
31660	satoru_saito	Satoru Saito	7
31660	susumu_terajima	Susumu Terajima	6
31660	william_hootkins	William Hootkins	24
31682	ann_magnuson	Ann Magnuson	1
31682	david_macdermot	David MacDermot	2
31682	david_mcdermott	David McDermott	3
31682	gabriele_lafari	Gabriele LaFari	12
31682	gabriele_le_fari	Gabriele Le Fari	4
31682	kenny-scharf	Kenny Scharf	5
31682	klaus_nomi	Klaus Nomi	6
31682	kristian_hoffman	Kristian Hoffman	7
31682	man_parrish	Man Parrish	8
31682	page_wood	Page Wood	9
31682	ron_johnsen	Ron Johnsen	10
31682	tony_frere	Tony Frere	11
31685	1148922-kevin_james	Kevin James	3
31685	adam_arkin	Adam Arkin	7
31685	amber_valletta	Amber Valletta	4
31685	eva_mendes	Eva Mendes	2
31685	jeffrey_carlson	Jeffrey Carlson	13
31685	jeffrey_donovan	Jeffrey Donovan	9
31685	julie_ann_emery	Julie Ann Emery	5
31685	maulik-pancholy	Maulik Pancholy	12
31685	michael_rapaport	Michael Rapaport	6
31685	mimi_weddell	Mimi Weddell	8
31685	paula_patton	Paula Patton	11
31685	robinne-lee	Robinne Lee	10
31685	will_smith	Will Smith	1
31687	1005097-john_fiedler	John Fiedler	2
31687	brenda_blethyn	Brenda Blethyn	7
31687	jim_cummings	Jim Cummings	1
31687	kath_soucie	Kath Soucie	4
31687	ken_sansom	Ken Sansom	5
31687	kyle_stanger	Kyle Stanger	8
31687	nikita_hopkins	Nikita Hopkins	3
31687	peter_cullen	Peter Cullen	6
31689	_0083262	Jack Birch	1
31689	_0175485	Carol Connors	1
31689	_0522442	William Love	1
31689	_0680257	Bob Phillips	1
31689	_0789032	Dolly Sharp	1
31689	_0834106	Ted Street	1
31689	_1737545	John Byron	1
31689	bill_harrison	Bill Harrison	1
31689	gerard_damiano	Gerard Damiano	1
31689	harry_reems	Harry Reems	1
31689	linda_lovelace	Linda Lovelace	1
31692	anne_archer	Anne Archer	2
31692	chelcie_ross	Chelcie Ross	8
31692	daniel_adebayo	Daniel Adebayo	7
31692	duke_doyle	Duke Doyle	6
31692	gary_houston	Gary Houston	9
31692	gina-mantegna	Gina Mantegna	5
31692	joe_mantegna	Joe Mantegna	1
31692	mindy_bell	Mindy Bell	10
31692	ned_schmidtke	Ned Schmidtke	11
31692	pierrino_mascarino	Pierrino Mascarino	3
31692	shanesia_daviswilliams	Shanesia Davis-Williams	12
31692	trevor_morgan	Trevor Morgan	4
31694	1178367-daniel_gillies	Daniel Gillies	7
31694	aishwarya_rai	Aishwarya Rai	1
31694	alexis_bledel	Alexis Bledel	14
31694	anupam_kher	Anupam Kher	3
31694	ashanti	Ashanti	15
31694	indira_varma	Indira Varma	8
31694	marsha_mason	Marsha Mason	11
31694	martin_henderson	Martin Henderson	2
31694	meghana_kothari	Meghana Kothari	9
31694	nadira_babbar	Nadira Babbar	4
31694	namarata_shirodkar	Namarata Shirodkar	6
31694	namrata_shirodkar	Namrata Shirodkar	16
31694	naveen_andrews	Naveen Andrews	5
31694	nitin-ganatra	Nitin Ganatra	17
31694	nitin_ganatra	Nitin Chandra Ganatra	12
31694	peeya_rai_choudhary	Peeya Rai Choudhary	10
31694	sonali_kulkarni	Sonali Kulkarni	13
31696	alice_lo	Alice Lo	18
31696	ann_ryerson	Ann Ryerson	12
31696	april_grace	April Grace	14
31696	barbara-pilavin	Barbara Pilavin	25
31696	connor_dylan_wryn	Connor Dylan Wryn	29
31696	cw_pyun	C.W. Pyun	31
31696	djimon_hounsou	Djimon Hounsou	4
31696	edward_j_rosen	Edward J. Rosen	11
31696	francis_guinan	Francis Guinan	17
31696	gavin_rossdale	Gavin Rossdale	7
31696	jeremy-ray-valdez	Jeremy Ray Valdez	20
31696	jesse_ramirez	Jesse Ramirez	26
31696	johanna_trias	Johanna Trias	21
31696	john_gipson	John Gipson	23
31696	jose_molina	Jose Molina	30
31696	jose_zuniga	Jose Zuniga	16
31696	keanu_reeves	Keanu Reeves	1
31696	larry_cedar	Larry Cedar	10
31696	laz_alonso	Laz Alonso	24
31696	max_baker	Max Baker	5
31696	nicolas_downs	Nicolas Downs	19
31696	peter_stormare	Peter Stormare	9
31696	pruitt_taylor_vince	Pruitt Taylor Vince	6
31696	quinn_buniel	Quinn Buniel	27
31696	rachel_weisz	Rachel Weisz	2
31696	roberto_kawata	Roberto Kawata	32
31696	sharon_omi	Sharon Omi	15
31696	shia_labeouf	Shia LaBeouf	3
31696	stephanie_fabian	Stephanie Fabian	28
31696	suzanne_whang	Suzanne Whang	13
31696	tanoai-reed	Tanoai Reed	22
31696	tilda_swinton	Tilda Swinton	8
31698	alan_cumming	Alan Cumming	2
31698	andy_bear	Andy Bear	8
31698	ben_stein	Ben Stein	9
31698	bob_hoskins	Bob Hoskins	7
31698	damon_herriman	Damon Herriman	11
31698	gabriel_botha	Gabriel Botha	12
31698	jamie_kennedy	Jamie Kennedy	1
31698	jeanette-cronin	Jeanette Cronin	13
31698	kal_penn	Kal Penn	6
31698	liam_falconer	Liam Falconer	3
31698	peter_flett	Peter Flett	14
31698	ryan_falconer	Ryan Falconer	4
31698	steven-wright	Steven Wright	10
31698	traylor_howard	Traylor Howard	5
31700	annasophia_robb	Annasophia Robb	1
31700	becca_lish	Becca Lish	13
31700	bj_hopper	B.J. Hopper	10
31700	charles_a_daigle	Charles A. Daigle	19
31700	cicely_tyson	Cicely Tyson	3
31700	clarice_h_gauthreaux	Clarice H. Gauthreaux	20
31700	courtney_jines	Courtney Jines	6
31700	darrell_jupiter	Darrell Jupiter	22
31700	dave_matthews	Dave Matthews	5
31700	elle_fanning	Elle Fanning	7
31700	enid_trotiner	Enid Trotiner	18
31700	eva_marie_saint	Eva Marie Saint	4
31700	guy_g_gauthreaux	Guy G. Gauthreaux	21
31700	harland_williams	Harland Williams	15
31700	jeff_daniels	Jeff Daniels	2
31700	john_spud_mcconnell	John "Spud" McConnell	14
31700	julia_lashae	Julia LaShae	17
31700	lara_grice	Lara Grice	23
31700	lenore-banks	Lenore Banks	12
31700	luke-benward	Luke Benward	9
31700	marca_price	Marca Price	11
31700	nick_price	Nick Price	8
31700	william_pitts	William Pitts	16
31702	abdol_rahman_karim	Abdol Rahman Karim	5
31702	ajil_zibari	Ajil Zibari	6
31702	avaz-latif	Avaz Latif	3
31702	hirsh_feyssal	Hirsh Feyssal	2
31702	saddam_hossein_feysal	Saddam Hossein Feysal	4
31702	soran-ebrahim	Soran Ebrahim	1
31705	asanee_suwan	Asanee Suwan	1
31705	keagan-kang	Keagan Kang	9
31705	kyoko-inoue	Kyoko Inoue	4
31705	natcha_bootsri	Natcha Bootsri	6
31705	nukkid_boonthong	Nukkid Boonthong	10
31705	ornanong-panyawong	Orn-Anong Panyawong	3
31705	sitiporn_niyom	Sitiporn Niyom	5
31705	somsak_tuangmkuda	Somsak Tuangmkuda	11
31705	somsak_tuangmukda	Somsak Tuangmukda	7
31705	sorapong_chatree	Sorapong Chatree	8
31705	sorapong_chatri	Sorapong Chatri	2
31705	tanyabuth_songsakul	Tanyabuth Songsakul	12
31705	yuka-hyodo	Yuka Hyodo	13
31724	ben_stiller	Ben Stiller	9
31724	jaime_bergman	Jaime Bergman	5
31724	marilyn_martinez	Marilyn Martinez	6
31724	pauly_shore	Pauly Shore	1
31724	rick_ducommun	Rick Ducommun	4
31724	sean_penn	Sean Penn	7
31724	todd_bridges	Todd Bridges	2
31724	tom_sizemore	Tom Sizemore	8
31724	w_earl_brown	W. Earl Brown	3
31724	whoopi_goldberg	Whoopi Goldberg	10
31737	adrienne_corri	Adrienne Corri	15
31737	anna_massey	Anna Massey	6
31737	carol_lynley	Carol Lynley	1
31737	clive_revill	Clive Revill	7
31737	damaris_hayman	Damaris Hayman	18
31737	david_oxley	David Oxley	27
31737	delphi_lawrence	Delphi Lawrence	13
31737	finlay_currie	Finlay Currie	8
31737	fred_emney	Fred Emney	26
31737	geoffrey_frederick	Geoffrey Frederick	22
31737	jane_evers	Jane Evers	20
31737	jill_melford	Jill Melford	17
31737	john-forbesrobertson	John Forbes-Robertson	28
31737	john_sharp	John Sharp	21
31737	keir_dullea	Keir Dullea	2
31737	kika_markham	Kika Markham	16
31737	laurence_olivier	Laurence Olivier	3
31737	lucie_mannheim	Lucie Mannheim	10
31737	martita-hunt	Martita Hunt	5
31737	megs_jenkins	Megs Jenkins	11
31737	michael_wynne	Michael Wynne	24
31737	noel_coward	Noel Coward	4
31737	patrick-jordan	Patrick Jordan	19
31737	percy_herbert	Percy Herbert	23
31737	richard_wattis	Richard Wattis	9
31737	suzanne-neve	Suzanne Neve	14
31737	the_zombies	The Zombies	29
31737	tim_brinton	Tim Brinton	25
31737	victor_maddern	Victor Maddern	12
31742	chris-bohn	Chris Bohn	6
31742	eunice_anderson	Eunice Anderson	7
31742	glynnis_oconnor	Glynnis O'Connor	2
31742	len-bari	Len Bari	3
31742	leo_cimino	Leo Cimino	4
31742	leonardo_cimino	Leonardo Cimino	10
31742	ned-wilson	Ned Wilson	5
31742	pat_wheel	Pat Wheel	9
31742	robby_benson	Robby Benson	1
31742	ted_sorel	Ted Sorel	8
31747	bert_hogue	Bert Hogue	15
31747	beth_grant	Beth Grant	7
31747	bill_applebaum	Bill Applebaum	10
31747	caroline_lund	Caroline Lund	8
31747	jami_gertz	Jami Gertz	2
31747	jeannie_epper	Jeannie Epper	14
31747	karen_rea	Karen Rea	16
31747	kevin_scannell	Kevin Scannell	5
31747	kyle_maclachlan	Kyle MacLachlan	4
31747	madchen_amick	Mädchen Amick	6
31747	michelle_torres	Michelle Torres	13
31747	nada_despotovich	Nada Despotovich	11
31747	oneal_compton	O'Neal Compton	17
31747	sally_lund	Sally Lund	9
31747	shelley_long	Shelley Long	3
31747	steve_guttenberg	Steve Guttenberg	1
31747	tony_epper	Tony Epper	12
31750	albert_augier	Albert Augier	6
31750	benoit-ferreux	Benoît Ferreux	8
31750	christopher_cazenove	Christopher Cazenove	3
31750	edith_perret	Edith Perret	16
31750	edward_tudorpole	Edward Tudor-Pole	17
31750	fernand_guiot	Fernand Guiot	12
31750	gerard_caillaud	Gerard Caillaud	21
31750	hutton_cobb	Hutton Cobb	4
31750	jacques_francois	Jacques François	9
31750	jean_claude_montalban	Jean-Claude Montalban	25
31750	jeangabriel_nordmann	Jean-Gabriel Nordmann	14
31750	johanna_pavlis	Johanna Pavlis	15
31750	karen_allen	Karen Allen	1
31750	lyle_joyce	Lyle Joyce	24
31750	marika_green	Marika Green	11
31750	maryam_dabo	Maryam d'Abo	7
31750	michael_marshall	Michael Marshall	13
31750	michael_mellinger	Michael Mellinger	5
31750	nitza_shaul	Nitza Shaul	22
31750	patrick_braoude	Patrick Braoude	19
31750	peggy_frankston	Peggy Frankston	23
31750	rachel-robertson	Rachel Robertson	18
31750	serge_berry	Serge Berry	20
31750	steve_gadler	Steve Gadler	10
31750	thierry_lhermitte	Thierry Lhermitte	2
31770	1008767-jessica_lange	Jessica Lange	2
31770	1013728-pedro_sanchez	Pedro Sanchez	9
31770	alan_king	Alan King	4
31770	ann_devaney	Ann Devaney	21
31770	anthony_canarozzi	Anthony Canarozzi	14
31770	barry_primus	Barry Primus	7
31770	barry_squitieri	Barry Squitieri	42
31770	ben_lin	Ben Lin	26
31770	bert_randolph_sugar	Bert Randolph Sugar	43
31770	brenda_denmar	Brenda Denmar	20
31770	byron_utley	Byron Utley	45
31770	cameron_lane	Cameron Lane	25
31770	carol-woods	Carol Woods	49
31770	catherine_russell	Catherine Russell	38
31770	chuck-low	Chuck Low	53
31770	clem_caserta	Clem Caserta	17
31770	cliff_gorman	Cliff Gorman	3
31770	dave_reilly	Dave Reilly	37
31770	david_w_butler	David W. Butler	13
31770	deborah_watkins	Deborah Watkins	47
31770	eli_wallach	Eli Wallach	6
31770	frank_jones	Frank Jones	24
31770	gene_kirkwood	Gene Kirkwood	8
31770	gerard_murphy	Gerard Murphy	54
31770	gerry_murphy	Gerry Murphy	30
31770	harsh_nayyar	Harsh Nayyar	31
31770	henry_milligan	Henry Milligan	29
31770	jack_warden	Jack Warden	5
31770	john_polce	John Polce	34
31770	john_quinn	John Quinn	51
31770	joseph_donofrio	Joseph D'Onofrio	19
31770	joy_philbin	Joy Philbin	33
31770	kenn_scott	Kenn Scott	40
31770	leslie_bart	Leslie Bart	11
31770	lisa_vidal	Lisa Vidal	46
31770	lorenzo_palminteri	Lorenzo Palminteri	32
31770	lou_polo	Lou Polo	35
31770	louis_cantarini	Louis Cantarini	15
31770	margo_winkler	Margo Winkler	48
31770	maurice_shrog	Maurice Shrog	41
31770	michael_badalucco	Michael Badalucco	10
31770	mitch_cunningham	Mitch Cunningham	18
31770	mitchell_tex_low	Mitchell Tex Low	44
31770	nandan_sage	Nandan Sage	39
31770	nathaniel_e_johnson	Nathaniel E. Johnson	23
31770	peter_bucossi	Peter Bucossi	12
31770	philip_carlo	Philip Carlo	16
31770	regis_philbin	Regis Philbin	55
31770	richard_price	Richard Price	50
31770	robert_de_niro	Robert De Niro	1
31770	rolaslind_malloff	Rolaslind Malloff	28
31770	sharrieff_pugh	Sharrieff Pugh	36
31770	todd_thaler	Todd Thaler	52
31770	tommy_a_ford	Tommy A. Ford	22
31770	victor_machado	Victor Machado	27
31785	jasper_pkknen	Jasper Pääkkönen	1
31785	matleena_kuusniemi	Matleena Kuusniemi	5
31785	mikko_kouki	Mikko Kouki	6
31785	mikko_leppilampi	Mikko Leppilampi	2
31785	pamela_tola	Pamela Tola	3
31785	pertti_sveholm	Pertti Sveholm	8
31785	petteri_summanen	Petteri Summanen	4
31785	saara_pakkasvirta	Saara Pakkasvirta	10
31785	samuli_edelmann	Samuli Edelmann	9
31785	sulevi-peltola	Sulevi Peltola	7
31804	aleksei_chadov	Aleksei Chadov	8
31804	alexander_kozlov	Alexander Kozlov	34
31804	alexander_shchurok	Alexander Shchurok	29
31804	alexandre_samoilenko	Alexandre Samoilenko	18
31804	alexei_maklakov	Alexei Maklakov	14
31804	anatoly_gorin	Anatoly Gorin	27
31804	anna_dubrovskaya	Anna Dubrovskaya	15
31804	anna_sliu	Anna Sliu	21
31804	dima_martynov	Dima Martynov	13
31804	dmitry_klokov	Dmitry Klokov	25
31804	dmitry_osetrov	Dmitry Osetrov	26
31804	ekaterina_malikova	Ekaterina Malikova	38
31804	galina-tunina	Galina Tyunina	5
31804	gosha_kytsenko	Gosha Kytsenko	7
31804	igor_pismenny	Igor Pismenny	35
31804	igor_savochkin	Igor Savochkin	23
31804	ilia_lagutenko	Ilia Lagutenko	20
31804	ilya_larutenko	Ilya Larutenko	10
31804	konstantin_khabensky	Konstantin Khabensky	1
31804	konstantin_murzenko	Konstantin Murzenko	19
31804	liesha_kurochkin	Liesha Kurochkin	42
31804	liudmila_aronova	Liudmila Aronova	28
31804	maria-poroshina	Mariya Poroshina	44
31804	maria_poroshina	Maria Poroshina	4
31804	marina_ivanova	Marina Ivanova	17
31804	mariya_mironova	Mariya Mironova	12
31804	nikolai_kiselev	Nikolai Kiselev	30
31804	nikolai_olyalin	Nikolai Olyalin	16
31804	polina_shchurok	Polina Shchurok	32
31804	rimma_markova	Rimma Markova	11
31804	sergei_kalashnikov	Sergei Kalashnikov	37
31804	sergei_prikhodko	Sergei Prikhodko	22
31804	tatiana_shchankina	Tatiana Shchankina	33
31804	valeri_zolotukhin	Valeri Zolotukhin	45
31804	valery_zolotukhin	Valery Zolotukhin	3
31804	vania_popov	Vania Popov	41
31804	victoria_smirnova	Victoria Smirnova	36
31804	viktor_verzhbitsky	Viktor Verzhbitsky	6
31804	vitia_ivanov	Vitia Ivanov	31
31804	vladik_anufriyev	Vladik Anufriyev	39
31804	vladimir_menshov	Vladimir Menshov	2
31804	yarik_romashenko	Yarik Romashenko	43
31804	yegor_dronov	Yegor Dronov	24
31804	yura_yakovlev	Yura Yakovlev	40
31804	yuri_kutsenko	Yuri Kutsenko	46
31804	zhanna_friske	Zhanna Friske	9
31807	1155812-charlie_cox	Charlie Cox	1
31807	1193519-michael_webber	Michael Webber	6
31807	gael_garcia_bernal	Gael García Bernal	2
31807	james_darcy	James D'Arcy	3
31807	jonathan_kydd	Jonathan Kydd	4
31807	michael_elwyn	Michael Elwyn	5
31807	myfanwy_waring	Myfanwy Waring	7
31807	natalia_verbeke	Natalia Verbeke	8
31807	tom_hardy	Tom Hardy	9
31807	yves_aubert	Yves Aubert	10
31854	1022376-stanley_price	Stanley Price	37
31854	andrew_tombes	Andrew Tombes	35
31854	anthony_quinn	Anthony Quinn	4
31854	bing_crosby	Bing Crosby	1
31854	blue_washington	Blue Washington	36
31854	bob_hope	Bob Hope	2
31854	brandon_hurst	Brandon Hurst	26
31854	brooke_evans	Brooke Evans	12
31854	cy_kendall	Cy Kendall	27
31854	dan_seymour	Dan Seymour	18
31854	dick_botiller	Dick Botiller	21
31854	dona_drake	Dona Drake	6
31854	donna_drake	Donna Drake	43
31854	dorothy_lamour	Dorothy Lamour	3
31854	edward_emerson	Edward Emerson	24
31854	george_givot	George Givot	25
31854	george_lloyd	George Lloyd	29
31854	harry_cording	Harry Cording	23
31854	jamiel_hasson	Jamiel Hasson	8
31854	jerry_colonna	Jerry Colonna	22
31854	kent_rogers	Kent Rogers	41
31854	leo_mostovoy	Leo Mostovoy	32
31854	leon-belasco	Leon Belasco	19
31854	louise_laplanche	Louise LaPlanche	10
31854	michael_mark	Michael Mark	31
31854	mikhail_rasumny	Mikhail Rasumny	7
31854	monte_blue	Monte Blue	9
31854	nestor_paiva	Nestor Paiva	33
31854	patsy_mace	Patsy Mace	14
31854	poppy_wilde	Poppy Wilde	16
31854	ralph_penney	Ralph Penney	17
31854	richard_loo	Richard Loo	30
31854	rita-christiani	Rita Christiani	38
31854	robert_barron	Robert Barron	42
31854	sammy_stein	Sammy Stein	34
31854	sara-berner	Sara Berner	20
31854	suzanne_ridgway	Suzanne Ridgway	13
31854	sylvia_opert	Sylvia Opert	40
31854	theo_de_voe	Theo de Voe	11
31854	victor_groves	Victor Groves	39
31854	victor_laplace	Victor Laplace	28
31854	vladimir_sokoloff	Vladimir Sokoloff	5
31854	yvonne_de_carlo	Yvonne De Carlo	15
31867	anne_archer	Anne Archer	8
31867	brian_van_holt	Brian Van Holt	9
31867	cedric_the_entertainer	Cedric the Entertainer	2
31867	christina_milian	Christina Milian	3
31867	curtis_armstrong	Curtis Armstrong	16
31867	james_richard_perry	James Richard Perry	17
31867	kelli_garner	Kelli Garner	7
31867	liz_vassey	Liz Vassey	15
31867	monica_keena	Monica Keena	5
31867	paget_brewster	Paget Brewster	13
31867	paula_garces	Paula Garcés	4
31867	r_lee_ermey	R. Lee Ermey	12
31867	shannon_woodward	Shannon Marie Woodward	14
31867	shea_whigham	Shea Whigham	10
31867	terry_parks	Terry Parks	11
31867	tommy_lee_jones	Tommy Lee Jones	1
31867	vanessa_ferlito	Vanessa Ferlito	6
31878	chan_kwok_kwan	Chan Kwok Kwan	7
31878	chiu_chiling	Chiu Chi-ling	5
31878	dong_zhi_hua	Dong Zhi Hua	4
31878	dong_zhihua	Dong Zhihua	17
31878	feng_xiaogang	Feng Xiaogang	10
31878	fung_hark_on	Fung Hark On	12
31878	jia_kang_xi	Jia Kang Xi	14
31878	kai_man_tin	Kai Man Tin	13
31878	lam_chi_chung	Lam Chi Chung	18
31878	lam_tze_chung	Lam Tze Chung	9
31878	leung_siu_lung	Leung Siu Lung	3
31878	leung_siulung	Leung Siu-lung	16
31878	qiu_yuen	Qiu Yuen	15
31878	shengyi_huang	Shengyi Huang	8
31878	stephen_chow	Stephen Chow	1
31878	suet_lam	Suet Lam	11
31878	xing-yu	Xing Yu	6
31878	yuen_wah	Wah Yuen	2
31900	_0199282	Tsewang Dandup	1
31900	_1434732	Sumcho Budha	1
31900	_1435207	Lhakpa Dorji	1
31900	_1436053	Sonam Kinga	1
31900	_1436314	Sonam Lhamo	1
31900	_1438135	Deki Yangzom	1
31900	_1629821	Sonam Choepel	1
31900	_1687185	Dorji Budha	1
31900	_1687186	Sanga Budha	1
31900	_1687198	Nim Buthri	1
31900	_1687271	Aum Chenzom	1
31900	_1687362	Lam Dawup	1
31900	_1687399	Chhmi Dem	1
31900	_1687400	Kinzang Dem	1
31900	neten_chokling	Neten Chokling	1
31903	anna-geislerova	Anna Geislerová	1
31903	anna_vertelarova	Anna Vertelarova	10
31903	gyorgy_cserhalmi	Gyorgy Cserhalmi	2
31903	iva_bittova	Iva Bittova	7
31903	ivan-trojan	Ivan Trojan	3
31903	jan_hrusinsky	Jan Hrusinsky	4
31903	jan_triska	Jan Triska	9
31903	jaroslav_adamova	Jaroslav Adamova	8
31903	jaroslav_dusek	Jaroslav Dusek	6
31903	jaroslava_adamova	Jaroslava Adamova	11
31903	miroslav-donutil	Miroslav Donutil	5
31903	ondrej_koval	Ondrej Koval	12
31903	tomas_zatecka	Tomas Zatecka	13
31909	annie_wanberg	Annie Wanberg	31
31909	britt_magnuson	Britt Magnuson	24
31909	cliff-deyoung	Cliff DeYoung	33
31909	cliff_deyoung	Cliff De Young	3
31909	danny_perkin	Danny Perkin	27
31909	darin-heames	Darin Heames	12
31909	deborah_tucker	Deborah Tucker	13
31909	denise_barnes	Denise Barnes	15
31909	doug_e_doug	Doug E. Doug	14
31909	glenn_quinn	Glenn Quinn	4
31909	holly_marie_combs	Holly Marie Combs	2
31909	jerry_counsil	Jerry Counsil	17
31909	john_vickery	John Vickery	8
31909	joshua_nielsen	Joshua Nielsen	26
31909	karen_rea	Karen Rea	32
31909	keith_diamond	Keith Diamond	5
31909	larry_drake	Larry Drake	1
31909	marianne_doherty	Marianne Doherty	21
31909	mario_de_priest	Mario de Priest	20
31909	mark_c_vincent	Mark C. Vincent	30
31909	michelle_johnson	Michelle Johnson	7
31909	nancy_fish	Nancy Fish	9
31909	nicholas_mastrandea	Nicholas Mastrandea	25
31909	patrick_cronin	Patrick Cronin	18
31909	pieter_dawson	Pieter Dawson	19
31909	richard_bradford	Richard Bradford	6
31909	russ_fast	Russ Fast	22
31909	sara_melson	Sara Melson	10
31909	todd_tolces	Todd Tolces	29
31909	troy_barron	Troy Barron	16
31909	william_earl_ray	William Earl Ray	28
31909	william_hunt	William Hunt	23
31909	zoe_trilling	Zoe Trilling	11
31923	bruno_thost	Bruno Thost	15
31923	charlie_sheen	Charlie Sheen	1
31923	chris_odonnell	Chris O'Donnell	3
31923	christopher_adamson	Christopher Adamson	11
31923	erwin_leder	Erwin Leder	13
31923	fritz_fleischhacker	Fritz Fleischhacker	16
31923	gabrielle_anwar	Gabrielle Anwar	7
31923	herbert_fux	Herbert Fux	12
31923	hugh_oconor	Hugh O'Conor	19
31923	jeremy_zimmerman	Jeremy Zimmerman	18
31923	julie_delpy	Julie Delpy	10
31923	kiefer_sutherland	Kiefer Sutherland	2
31923	lucky_englander	Lucky Englander	17
31923	michael_wincott	Michael Wincott	8
31923	oliver_platt	Oliver Platt	4
31923	paul_mcgann	Paul McGann	9
31923	philip-tan	Philip Tan	14
31923	rebecca_de_mornay	Rebecca De Mornay	6
31923	tim_curry	Tim Curry	5
31930	_0213502	Michel Debord	1
31930	_0243357	Catherine-Isabelle Duport	1
31930	_0333014	Chantal Goya	1
31930	_0423381	Marlène Jobert	1
31930	_0529543	Jean-Pierre Léaud	1
31930	_0833290	Eva-Britt Strandberg	1
31930	birger_malmsten	Birger Malmsten	1
31934	1198302-lucy_gordon	Lucy Gordon	9
31934	alex_jennings	Alex Jennings	6
31934	christian_coulson	Christian Coulson	10
31934	djimon_hounsou	Djimon Hounsou	4
31934	heath_ledger	Heath Ledger	1
